2020.07.30,09:00,1.17594,1.17630,1.17590,1.17608,450
2020.07.30,09:05,1.17608,1.17619,1.17583,1.17618,344
2020.07.30,09:10,1.17617,1.17618,1.17563,1.17566,311
2020.07.30,09:15,1.17566,1.17584,1.17550,1.17567,352
2020.07.30,09:20,1.17561,1.17584,1.17545,1.17575,424
2020.07.30,09:25,1.17574,1.17583,1.17509,1.17542,475
2020.07.30,09:30,1.17542,1.17551,1.17494,1.17545,541
2020.07.30,09:35,1.17545,1.17570,1.17511,1.17513,547
2020.07.30,09:40,1.17513,1.17544,1.17505,1.17534,432
2020.07.30,09:45,1.17534,1.17548,1.17517,1.17528,415
2020.07.30,09:50,1.17529,1.17549,1.17515,1.17529,441
2020.07.30,09:55,1.17529,1.17587,1.17528,1.17564,490
2020.07.30,10:00,1.17564,1.17646,1.17556,1.17608,698
2020.07.30,10:05,1.17608,1.17628,1.17520,1.17560,736
2020.07.30,10:10,1.17560,1.17568,1.17500,1.17522,794
2020.07.30,10:15,1.17523,1.17529,1.17458,1.17485,766
2020.07.30,10:20,1.17486,1.17586,1.17475,1.17585,712
2020.07.30,10:25,1.17585,1.17603,1.17552,1.17558,631
2020.07.30,10:30,1.17558,1.17565,1.17519,1.17559,677
2020.07.30,10:35,1.17559,1.17635,1.17559,1.17620,654
2020.07.30,10:40,1.17624,1.17648,1.17580,1.17601,779
2020.07.30,10:45,1.17603,1.17612,1.17527,1.17549,617
2020.07.30,10:50,1.17548,1.17640,1.17546,1.17621,573
2020.07.30,10:55,1.17622,1.17626,1.17560,1.17576,708
2020.07.30,11:00,1.17579,1.17640,1.17541,1.17603,1024
2020.07.30,11:05,1.17602,1.17606,1.17529,1.17574,963
2020.07.30,11:10,1.17574,1.17579,1.17527,1.17569,757
2020.07.30,11:15,1.17569,1.17590,1.17548,1.17582,620
2020.07.30,11:20,1.17581,1.17620,1.17558,1.17593,660
2020.07.30,11:25,1.17591,1.17591,1.17487,1.17500,819
2020.07.30,11:30,1.17500,1.17572,1.17489,1.17541,681
2020.07.30,11:35,1.17542,1.17551,1.17474,1.17477,664
2020.07.30,11:40,1.17477,1.17501,1.17423,1.17435,886
2020.07.30,11:45,1.17436,1.17472,1.17428,1.17465,567
2020.07.30,11:50,1.17465,1.17499,1.17429,1.17429,665
2020.07.30,11:55,1.17428,1.17437,1.17403,1.17417,622
2020.07.30,12:00,1.17419,1.17437,1.17365,1.17365,666
2020.07.30,12:05,1.17364,1.17391,1.17347,1.17357,766
2020.07.30,12:10,1.17357,1.17364,1.17309,1.17364,742
2020.07.30,12:15,1.17364,1.17368,1.17325,1.17345,508
2020.07.30,12:20,1.17345,1.17380,1.17320,1.17376,458
2020.07.30,12:25,1.17376,1.17439,1.17370,1.17439,568
2020.07.30,12:30,1.17442,1.17496,1.17439,1.17485,485
2020.07.30,12:35,1.17486,1.17500,1.17463,1.17492,441
2020.07.30,12:40,1.17493,1.17563,1.17479,1.17545,441
2020.07.30,12:45,1.17546,1.17598,1.17542,1.17596,460
2020.07.30,12:50,1.17594,1.17616,1.17570,1.17605,500
2020.07.30,12:55,1.17606,1.17609,1.17569,1.17574,435
2020.07.30,13:00,1.17573,1.17574,1.17520,1.17528,319
2020.07.30,13:05,1.17529,1.17563,1.17504,1.17532,464
2020.07.30,13:10,1.17532,1.17571,1.17522,1.17564,344
2020.07.30,13:15,1.17564,1.17587,1.17536,1.17581,443
2020.07.30,13:20,1.17581,1.17583,1.17562,1.17572,336
2020.07.30,13:25,1.17572,1.17572,1.17512,1.17538,307
2020.07.30,13:30,1.17538,1.17553,1.17511,1.17524,348
2020.07.30,13:35,1.17524,1.17526,1.17447,1.17452,471
2020.07.30,13:40,1.17452,1.17495,1.17423,1.17481,394
2020.07.30,13:45,1.17481,1.17528,1.17463,1.17507,503
2020.07.30,13:50,1.17508,1.17511,1.17452,1.17452,421
2020.07.30,13:55,1.17452,1.17480,1.17430,1.17469,562
2020.07.30,14:00,1.17470,1.17501,1.17466,1.17495,492
2020.07.30,14:05,1.17495,1.17502,1.17461,1.17495,307
2020.07.30,14:10,1.17495,1.17511,1.17480,1.17499,351
2020.07.30,14:15,1.17498,1.17533,1.17482,1.17524,212
2020.07.30,14:20,1.17524,1.17574,1.17524,1.17574,333
2020.07.30,14:25,1.17575,1.17589,1.17550,1.17588,296
2020.07.30,14:30,1.17588,1.17600,1.17542,1.17542,360
2020.07.30,14:35,1.17542,1.17552,1.17460,1.17462,388
2020.07.30,14:40,1.17461,1.17503,1.17450,1.17490,287
2020.07.30,14:45,1.17490,1.17550,1.17470,1.17535,367
2020.07.30,14:50,1.17534,1.17563,1.17470,1.17476,529
2020.07.30,14:55,1.17476,1.17490,1.17444,1.17488,472
2020.07.30,15:00,1.17488,1.17492,1.17441,1.17482,479
2020.07.30,15:05,1.17482,1.17534,1.17470,1.17530,381
